Company :سرآوا,title:استخدام کارشناس ارشد حسابداری,categories: مالی و حسابداری,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:حسابداری^مالی و حسابداری^حسابداری حقوق و دستمزد^حقوق مالیات^حقوق و دستمزد^مالی و حسابداری^حسابداری مالی^حسابداری مالیاتی^حسابداري^اصول حسابداری^نرم افزار مالیاتی^نرم افزارهای حسابداری^تجزیه و تحلیل صورتهای مالی, gender: مهم نیست, allowedMajors:حسابداری^حسابداری بازرگانی^حسابداری دولتی,active: False,period: , degree: کارشناسی,language: ,desc: مجموعه سرآوا به عنوان مجموعه‌ای که از ارزش‌آفرینی حمایت می‌کند، وظیفه خود میداند تا با روش‌های مختلفی از جمله سرمایه‌گذاری در مراحل ابتدایی،‌ میانی و مرحله رشد و ارائه کمک‌های فنی و منابع انسانی، مسیر موفقیت را برای کارآفرینان جوان روشن‌تر و هموارتر سازد. ما در شرکت‌هایی سرمایه‌گذاری می‌کنیم که می‌خواهند تغییری در شیوه زندگی و نگاه ما به جهان ایجاد کنند. سرمایه‌گذاری ما در کسب‌وکارهای نوپای ارزش‌آفرین است، چون باور داریم جوانان ارزش‌آفرینی داریم که فعالیت‌های خود را در کسب‌وکارهایشان با اعتقاد به خود،‌ نیروی جوانی و باورهایشان ماندگار می‌کنند. وظایف: - انجام کلیه امور محوله صرفا" بر اساس روش‌های مدون، آئین‌نامه ها، دستورالعمل‌های تصویب شده و در صورت عدم دسترسی به روش‌های لازم در زمینه های مورد نظر یا تشخیص ضرورت تعدیل روش‌های موجود، استعلام موضوع از مقام مسئول مافـوق قبـل از هـرگونه اقـدام اجـرائی - صدور کـلیه اسناد حسابداری شرکت اعم از تنخواه گردانها، اموال و دارائیهای ثابت خریداری شده و فروش رفته، درآمدها و فروش، حقـوق و دستمزد، اسناد اصلاحی و اعلام نواقص موجود درمستندات ارسالی به واحدها یا اشخاص ارجاع دهـنده - نگهداری و کاربری سیستم نرم افزاری مالی شرکت و تهیه نسخه پشتیبانی به صورت هفتگی از اطلاعات موجود و نگهداری آنها در محل امن و اطمینان از صحت اطلاعات کپی برداری شده - دریافت و بررسی کلیه اسناد ارسالی از سایر سیستم ها به سیستم حسابداری - تهیه پرینت اسناد و الصاق مدارک مربوطه جهت ارائه سند به رئیس واحد حسابداری در فاصله زمانی تعیین شده - نگهداری و راهبـری سیستم های مکانیزه حقوق و دستمزد و ثبت ماهانه اطلاعات لازم در آن و کاربری سایر سیستمهای نرم افزاری مـوجود - محاسبه و صدور اسناد پرداخت و کـنترل حسابهای مربوط به پرسنل از قبیل وام پرسنلی، مساعده، حق ماموریت، حقوق معـوقه، حق الزحمه، تسویه حساب با کارکنان و... و تهیه سوابق جهت ارائه به بایگانی مالی و اداری - تهیه و کنترل لـیست‌های مربوط به حقـوق و دستمزد ماهانه، اظهارنامه ماهانه مالیاتی و لیست بیمه و تهیه فـیش پرداخت حقـوق کارکنان جهت ارائه به اموراداری - ثبت به موقع دفاتر قانونی (روزنامه و کل) براساس اسناد قطعی شده حسابداری یاخلاصه اسناد حسابداری تهیه شده از سیستم کامپیوتری مطابق آئین نامه ثبت و نگهداری دفاتر قانونی مصوب وزارت امور اقتصادی و دارایی - دست کم ۴ سال تجربه مرتبط مدرک کارشناسی حسابداری - منظم و بسیار دقیق - تسلط بر مجموعه Microsoft Office, company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/O4/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%AD%D8%B3%D8%A7%D8%A8%D8%AF%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام سرپرست فروش,categories: فروش و بازاریابی,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:, gender: مهم نیست, allowedMajors:مدیریت برنامه ریزی (MBA)^مهندسی تکنولوژی نرم افزار کامپیوتر^مهندسی مدیریت اجرایی^مهندسی کامپیوتر,active: False,period: , degree: کارشناسی,language: انگلیسی,desc: - آشنایی کامل با مفاهیم فروش و بازاریابی، مشتری مداری و مدیریت مشتری ناراضی - تسلط بر مفاهیم فروش، بازاریابی، تبلیغات و برندینگ - آشنایی با مفاهیم مدیریت منابع انسانی - آشنایی با مفاهیم مدیریت رفتار سازمانی - آشنایی با بازار محصولات دیجیتال و شناخت مناسب از ویژگی‌های کاربری آنها - آشنایی با مفاهیم تجارت الکترونیک - آشنایی کامل با ابزارهای فروش اینترنتی و آگاهی از آخرین تحولات این صنعت - آشنا با مفاهیم مالی - آشنا به اصول بازاریابی و فروش - مدیریت ارتباط به شرکای تجاری - تسلط بر اصول و فنون مذاکره - مدیریت تعارضات و شکایات ویژگی های رفتاری: - روابط عمومی بالا و مهارت در مدیریت ارتباطات موثر، نفوذ و تاثیرگذاری در مخاطب - ذهن پویا و فعال برای توسعه سبد محصولات شرکت و افزایش فروش - اعتماد به نفس بالا در برنامه‌ریزی و مدیریت فعالیت‌های تیم کاری - توانایی مدیریت مؤثر زمان - روحیه ریسک‌پذیری - مدیریت قراردادهای تجاری - شناخت فرصت های تجاری بازار و عقد قرارداد با مراکز تجاری و خدماتی - شناخت دقیق مشتری و شرکای تجاری و جلب همکاری ایشان - آشنایی کامل با مفاهیم فروش و بازاریابی، مشتری مداری و مدیریت مشتری ناراضی - تسلط بر مفاهیم فروش، بازاریابی، تبلیغات و برندینگ - آشنایی با مفاهیم مدیریت منابع انسانی - آشنایی با مفاهیم مدیریت رفتار سازمانی - آشنایی با بازار محصولات دیجیتال و شناخت مناسب از ویژگی‌های کاربری آنها - آشنایی با مفاهیم تجارت الکترونیک - آشنایی کامل با ابزارهای فروش اینترنتی و آگاهی از آخرین تحولات این صنعت - آشنا با مفاهیم مالی - آشنا به اصول بازاریابی و فروش - مدیریت ارتباط به شرکای تجاری - تسلط بر اصول و فنون مذاکره - مدیریت تعارضات و شکایات - برنامه ریزی برای دیل پلن روزانه - دریافت گزارش عملکرد روزانه از کارشناسان فروش - ارتباط با واحد آموزش برای آموزش نیروهای جدید - دریافت گزارش ماهانه از تیم فروش و محاسبه حقوق - مدیریت تعارضات شرکای تجاری با تیم فروش - برنامه ریزی چیدمان ایمیل مارکتینگ و هماهنگی با تیم محتوا - پیگیری فرآیند تسویه حساب مالی با شرکای تجاری - حفظ انگیزه کارشناسان فروش - تعریف تارگت برای تیم فروش و پیگیری تا حصول نتیجه, company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/7/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%B3%D8%B1%D9%BE%D8%B1%D8%B3%D8%AA-%D9%81%D8%B1%D9%88%D8%B4-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام Wordpress Developer,categories: وب،‌ برنامه‌نویسی و نرم‌افزار,location: تهران ، تهران, jobType: تمام وقت,minExperience:کمتر از دو سال,salary: ,skills:Wordpress^PHP^XHTML^CSS^Javascript^MySQL^CMS^Prototype^AJAX^jQuery^OSX, gender: مهم نیست, allowedMajors:علوم کامپیوتر^کامپیوتر^مهندسی کامپیوتر,active: False,period: , degree: کارشناسی,language: ,desc: - مدرک کارشناسی / کارشناسی ارشد در رشته علوم کامپیوتر و یا رشته های فنی مربوط و یا تجربه عملی معادل - حداقل 2 سال تجربه برنامه نویسی به زبان MySQL،JavaScript، CSS، XHTML، PHP - دانش گسترده و تجربه ایجاد وب سایت با CMS وردپرس - تجربه ایجاد وب سایت های چند زبانه. - استفاده از jQuery / AJAX / Prototype یک مزیت است. - توانایی کار با OS X در محیط اپل مکینتاش., company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/l0/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-wordpress-developer-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام Senior PHP Developer,categories: وب،‌ برنامه‌نویسی و نرم‌افزار,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:, gender: مهم نیست, allowedMajors:IT (فناوری اطلاعات),active: False,period: , degree: کارشناسی,language: ,desc: The Role - Candidate will not just be an Expert PHP developer and have experience of building highly scalable، secure websites، web services/web API’s utilizing the latest versions of the Laravel Framework but they will also need to be able to turn their hands to developing in a variety of languages and technologies covering the whole of our back-end technology stack، as they will be helping design، develop، test، deploy and support an innovative video conferencing solution for the web and mobile used by some of the world leading brands. - Candidate should love coding and proactively keep their knowledge and skills up to date and must be happy working in a fast paced Agile Software Development environment، independently and as part of a team. - Refactoring & Optimizing Laravel based codes - Writing acceptance & unit tests for existing codes - Developing Platform Requirements - 4+ years’ Application Development - Expert PHP OOP & TDD - Expert Laravel (MVC) - Expert at building RESTful web services - Expert Software Unit Testing (PHPUnit) & Acceptance - Testing (Behat & Codeception) - Experience with highly scalable/high traffic solutions - Very Good HTML5/CSS3 - Experience with programming in Linux area - Expert GIT (specially merging & branching) - JavaScript experience not just using JQuery، but developing - and documenting API's - Node.js، WebSockets - Working Knowledge of WebRTC - Linux Server Setup and Administration - NoSQL - Big Data, company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/G/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-php-developer-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام کارشناس حسابداری,categories: مالی و حسابداری,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:حسابداری^حقوق و دستمزد^اظهارنامه مالیاتی^تنخواه^اسناد اصلاحی^تجزیه و تحلیل صورتهای مالی^نرم افزارهای حسابداری^نرم افزار مالیاتی^مالیات ارزش افزوده^انجام امور مالی^حقوق مالیات^مالی و حسابداری^حسابداری حقوق و دستمزد, gender: مهم نیست, allowedMajors:حسابداری^مالی,active: False,period: , degree: کارشناسی,language: ,desc: مجموعه سرآوا به عنوان مجموعه‌ای که از ارزش‌آفرینی حمایت می‌کند، وظیفه خود میداند تا با روش‌های مختلفی از جمله سرمایه‌گذاری در مراحل ابتدایی،‌ میانی و مرحله رشد و ارائه کمک‌های فنی و منابع انسانی، مسیر موفقیت را برای کارآفرینان جوان روشن‌تر و هموارتر سازد. ما در شرکت‌هایی سرمایه‌گذاری می‌کنیم که می‌خواهند تغییری در شیوه زندگی و نگاه ما به جهان ایجاد کنند. سرمایه‌گذاری ما در کسب‌وکارهای نوپای ارزش‌آفرین است، چون باور داریم جوانان ارزش‌آفرینی داریم که فعالیت‌های خود را در کسب‌وکارهایشان با اعتقاد به خود،‌ نیروی جوانی و باورهایشان ماندگار می‌کنند. - انجام کلیه امور محوله صرفا" بر اساس روش‌های مدون، آئین‌نامه ها، دستورالعمل‌های تصویب شده و در صورت عدم دسترسی به روش‌های لازم در زمینه های مورد نظر یا تشخیص ضرورت، تعدیل روشهای موجود استعلام موضوع از مقام مسئول مافـوق خود قبـل از هـرگونه اقـدام اجـرائی - صدورکـلیه اسناد حسابداری شرکت اعم از تنخواه گردانها، اموال و دارائی‌های ثابت خریداری شده و فروش رفته، درآمدها و فروش، حقـوق و دستمزد، اسناد اصلاحی و اعلام نواقص موجود درمستندات ارسالی به واحدها یا اشخاص ارجاع دهـنده - نگهداری و کاربری سیستم نرم افزاری مالی شرکت و تهیه نسخه پشتیبانی به صورت هفتگی از اطلاعات موجود و نگهداری آنها در محل امن و اطمینان از صحت اطلاعات کپی برداری شده - دریافت و بررسی کلیه اسناد ارسالی از سایر سیستم ها به سیستم حسابداری - تهیه پرینت اسناد و الصاق مدارک مربوطه جهت ارائه سند به رئیس واحد حسابداری در فاصله زمانی تعیین شده - نگهداری و راهبـری سیستم های مکانیزه حقوق و دستمزد و ثبت ماهانه اطلاعات لازم در آن و کاربری سایر سیستمهای نرم افزاری مـوجود - محاسبه و صدور اسناد پرداخت و کـنترل حسابهای مربوط به پرسنل از قبیل وام پرسنلی، مساعده، حق ماموریت، حقوق معـوقه، حق الزحمه، تسویه حساب با کارکنان و... و تهیه سوابق جهت ارائه به بایگانی مالی و اداری - تهیه و کنترل لـیست‌های مربوط به حقـوق و دستمزد ماهانه، اظهارنامه ماهانه مالیاتی و لیست بیمه و تهیه فـیش پرداخت حقـوق کارکنان جهت ارائه به اموراداری - ثبت به موقع دفاتر قانونی (روزنامه وکل) براساس اسناد قطعی شده حسابداری یاخلاصه اسناد حسابداری تهیه شده از سیستم کامپیوتری مطابق آئین نامه ثبت و نگهداری دفاتر قانونی مصوب وزارت اموراقتصادی و دارایی - دست کم ۲ سال تجربه مرتبط مدرک کارشناسی حسابداری - منظم و بسیار دقیق - تسلط بر مجموعه Microsoft Office, company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/Om/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AD%D8%B3%D8%A7%D8%A8%D8%AF%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام Senior JAVA Developer,categories: وب،‌ برنامه‌نویسی و نرم‌افزار,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:, gender: مهم نیست, allowedMajors:ICT (فناوری اطلاعات و ارتباطات)^IT (فناوری اطلاعات)^علوم کامپیوتر,active: False,period: , degree: کارشناسی,language: ,desc: The Role - Experience in implementing architectures for large-scale service oriented applications - Strong knowledge and experience with relational and noSql database technologies preferably with experience in ORM persistence tools (morphia، hibernate etc.) - Extensive experience in Java technologies for Web development (Spring، Servlets، API Development) - Work with product managers to guide and refine requirements، and design next generation features. - Create elegant & quality APIs for Mobile team - Experience in using the components of enterprise architecture such as caching، logging، security etc. - In-depth understanding of modern development processes such as TDD and continuous build، development and integration Requirements - Start-Up Mentality - Familiarity with English - Drive to learning and constant self-improvement - Self-directed، confident، able to use best-practice development processes effectively - Looking for Developers that can stand out and make a difference long term! - At least five years of developing high quality applications in J2EE/J2SE - A good grasp of software architecture and design patterns. - Have object oriented or functional programming in his/her DNA - Friend with Sprint framework - Familiarity with Maven، Axis، Junit - Enjoy and Familiar with the Agile development processes - Understanding Single-Sign-On، SAML and other security mechanism is a plus - Knowledge of Mongo DB or other No-SQL databases is a plus - Understanding caching products such as coherence and memcache is a plus - Understanding Enterprise Service Bus is a great plus - Familiarity with Android development is a plus Not a lonely bird. Someone that enjoys team working and office environment - Have good communication skills - Love to deliver quality software - Self-Motivated - Finisher, company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/m/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-java-developer-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام برنامه نویس Front-end,categories: وب،‌ برنامه‌نویسی و نرم‌افزار,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:HTML^CSS^Bootstrap^JS^HTML5^CSS3^SASS, gender: مهم نیست, allowedMajors:IT (فناوری اطلاعات)^علوم کامپیوتر,active: False,period: , degree: کارشناسی,language: ,desc: پیرایش (refactor) کدهای HTML، CSS و JS فعلی تبدیل CSS به SASS بهینه سازی (optimize) کدها گسترش UI, company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/r/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-front-end-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام کارشناس ارشد حسابداری,categories: مالی و حسابداری,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:, gender: مهم نیست, allowedMajors:حسابداری^حسابداری بازرگانی^حسابداری دولتی,active: False,period: , degree: کارشناسی,language: ,desc: -	انجام کلیه امور محوله صرفا" بر اساس روشهای مدون ، آئیننامه ها ، دستورالعملهای تصویب شده و در صورت عدم دسترسی به روشهای لازم در زمینه های مورد نظر یا تشخیص ضرورت تعدیل روشهای موجود؛ استعلام موضوع از مقام مسئول مافـوق خود قبـل از هـرگونه اقـدام اجـرائی . -	صدورکـلیه اسناد حسابداری شرکت اعم از تنخواه گردانها ، اموال و دارائیهای ثابت خریداری شده وفروش رفته ، درآمدها وفروش ، حقـوق ودستمزد ، اسناد اصلاحی ، و اعلام نواقص موجود درمستندات ارسالی ، به واحدها یااشخاص ارجاع دهـنده . -	نگهداری وکاربری سیستم نرم افزاری مالی شرکت وتهیه نسخه پشتیبانی بصورت هفتگی از اطلاعات موجود و نگهداری آنها در محل امن پس از اطمینان از صحت اطلاعات کپی برداری شده. -	دریافت و بررسی کلیه اسناد ارسالی از سایر سیستم ها به سیستم حسابداری . -	تهیه پرینت اسناد و الصاق مدارک مربوطه جهت ارائه سند به رئیس حسابداری در فاصله زمانی تعیین شده . -	نگهداری وراهبـری سیستم های مکانیزه حقوق و دستمزد وثبت ماهانه اطلاعات لازم در آن و کاربری سایر سیستمهای نرم افزاری مـوجود . -	محاسبه وصدور اسناد پرداخت و کـنترل حسابهای مربوط به پرسنل از قبیل وام پرسنلی ، مساعده ، حق ماموریت ، حقوق معـوقه ،حق الزحمه ، تسویه حساب با کارکنان و... وتهیه سوابق جهت ارائه به بایگانی مالی و اداری . -	تهیه و کنترل لـیستهای مربوط به حقـوق و دستمزد ماهانه ، اظهارنامه ماهانه مالیاتی و لیست بیمه وتهیه فـیش پرداخت حقـوق کارکنان جهت ارائه به اموراداری . -	ثبت بموقع دفاترقانونی (روزنامه وکل) براساس اسناد قطعی شده حسابداری یاخلاصه اسناد حسابداری تهیه شده از سیستم کامپیوتری ، مطابق آئین نامه ثبت ونگهداری دفاترقانونی مصوب وزارت اموراقتصادی ودارایی ., company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/4/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%AD%D8%B3%D8%A7%D8%A8%D8%AF%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام برنامه‌نویس سمت سرور,categories: وب،‌ برنامه‌نویسی و نرم‌افزار,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:CSS^JavaScript^Laravel^HTML^PHP^Git^OOP^لینوکس^Acceptance Testing^Unit Testing, gender: مهم نیست, allowedMajors:,active: False,period: , degree: کارشناسی,language: انگلیسی,desc: شرایط تخصصی: تسلط کامل بر PHP، Laravel 5، Unit Testing، Acceptance Testing مسلط بر مفاهیم OOP مسلط بر HTML، CSS، JS، Ajax & GIT تجربه برنامه نویسی در محیط لینوکس شرایط عمومی: علاقه‌مند به تحقیق، یادگیری و افزایش دامنه اطلاعات سن نهایتاً ۳۰ سال روحیه انجام کار تیمی روحیه کنجکاو شرح وظایف: پیرایش (refactor) کدها و کلاس‌های پلتفرم بهینه سازی (optimize) کدها نوشتن Unit Tests & Acceptance Tests برای پلتفرم گسترش پلتفرم, company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/k/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%B3%D9%85%D8%AA-%D8%B3%D8%B1%D9%88%D8%B1-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :سرآوا,title:استخدام کارشناس جذب و استخدام (خانم),categories: منابع انسانی و کارگزینی,location: تهران ، تهران, jobType: تمام وقت,minExperience:سه تا شش سال,salary: ,skills:جذب و استخدام^مصاحبه و گزینش^word^excel^Powerpoint^روابط عمومی بالا, gender: زن, allowedMajors:,active: False,period: , degree: کارشناسی,language: ,desc: - انجام تمام مراحل جذب و استخدام (شناسایی نیازهای استخدامی، کارمندیابی از طریق منابع و روش های چندگانه و به روز، غربال کردن رزومه، مصاحبه تلفنی، مصاحبه حضوری مبتنی بر شایستگی، انجام مذاکرات نهایی و ...) - پیگیری و جمع آوری اطلاعات مورد نیاز از منابع و واحدهای مختلف به منظور تکمیل و نهایی نمودن طرح های توسعه منابع انسانی - استقرار فرایندهای منابع انسانی متناسب با ماهیت کسب و کار ** به دنبال فردی با شرایط زیر هستیم: - سابقه کار مرتبط: حداقل 3 سال - آشنایی با مصاحبه مبتنی بر شایستگی - آشنایی کامل با فرایندهای منابع انسانی - مسلط به Word، Excel،PowerPoint - سطح زبان انگلیسی: حداقل Intermediate - مشتاق فراگیری مطالب و تجربیات جدید - منظم و دقیق در پیگیری امور محوله - دارای مهارت بالا در حل مساله و روابط عمومی, company_desc: سراوا پارس شرکت پیشرو در حوزه سرمایه‌گذاری در دنیای دیجیتال، وب و موبایل است. تا کنون برترین شرکت‌های وب و موبایل ایران، کارنامه‌ی سراوا را شکل داده‌اند: دیجی‌کالا، کافه‌بازار، ای‌نتورک، آواتک و...,link:https://jobinja.ir/companies/sarava/jobs/A4H/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AC%D8%B0%D8%A8-%D9%88-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AE%D8%A7%D9%86%D9%85-%D8%AF%D8%B1-%D8%B3%D8%B1%D8%A2%D9%88%D8%A7
Company :پیناتو,title:استخدام گرافیست خلاق,categories: طراحی,location: تهران ، تهران, jobType: پاره وقت,minExperience:مهم نیست,salary: از ۵۰۰,۰۰۰ تومان تا ۱,۴۰۰,۰۰۰ تومان,skills:Illustrator^CorelDraw^فوتوشاپ, gender: مهم نیست, allowedMajors:گرافیک,active: False,period: ^فروردین ۱۳۹۵^^شروع^, degree: مهم نیست,language: ,desc: روحیه همکاری تیمی ذوق و سلیقه مناسب انجام امور گرافیکی روزانه طراحی بنر طراحی اسلاید و سایر کارهای روتین, company_desc: شرکت پیناتو برآمده از دل استارتاپ تکنولوژی، مستقر در مرکز رشد و فناوریهای پیشرفته دانشگاه صنعتی شریف، با رشد مثال زدنی و دیدی وسیع قدم در حوزه ای گذاشته که تجربه ای غنی از کار با شرکتهای بین المللی پیشرفت را برای آن هموارد کرده است. پشتوانه مالی مناسب بوسیله حمایتهای سرمایه گذاران هوشمند آینده را برای پیناتو هموار کرده. درهای شرکت همواره بر روی استعدادهایی که از طرفی به کار در فضایی شاد، دوستانه و با امکانات مناسب علاقه مندند و از طرف دیگر به دستمزد مناسب اهمیت میدهند، باز است.,link:https://jobinja.ir/companies/hamtag/jobs/JS/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%D8%B3%D8%AA-%D8%AE%D9%84%D8%A7%D9%82-%D8%AF%D8%B1-%D9%BE%DB%8C%D9%86%D8%A7%D8%AA%D9%88
